SI,PRE786LT,4000,000,290124,876190,OVEN READY (15-17) BX         , 0.000,T1,0.00,5,65.14,C1517B,00391052
SI,PRE786LT,4000,000,290124,876190,OVEN READY (17-20)  BOX       , 0.000,T1,0.00,1,14.66,C1720B,00391052
SI,PRE786LT,4000,000,290124,876190,OVEN READY (LRG) BX           , 0.000,T1,0.00,1,11.72,CLB,00391052
SI,PRE786LT,4000,000,290124,876190,INNER FILLET BX               , 0.000,T1,0.00,1,20.16,FIB,00391052
SI,PRE786LT,4000,000,290124,876190,FULL LEG MEAT BX              , 0.000,T1,0.00,3,35.08,FLMB,00391052
SI,PRE786LT,4000,000,290124,876190,FULL LEG MEAT (SKIN) BX       , 0.000,T1,0.00,3,40.16,FLMSB,00391052
SI,PRE786LT,4000,000,290124,876190,FILLET (TRIM) BX              , 0.000,T1,0.00,13,221.55,FTB,00391052
SI,PRE786LT,4000,000,290124,876190,CHICKEN LIVER HBX             , 0.000,T1,0.00,2,10.03,LVBH,00391052
SI,PRE786LT,4000,000,290124,876190,MID & PRIME BX-RED TRACTOR    , 0.000,T1,0.00,1,20.11,MIDPRIB,00391052
SI,PRE786LT,4000,000,290124,876190,B WINGS (NIBLET-SK/ON) BX     , 0.000,T1,0.00,4,60.25,NBON,00391052
SI,PRE786LT,4000,000,290124,876190,3-JOINT WINGS BX              , 0.000,T1,0.00,6,90.34,W3JB,00391052
SI,PREADA00,4000,000,290124,876191,CHICKEN THIGHMEAT HBX         , 0.000,T1,0.00,1,4.63,CTMBH,00391045
SI,PREADA00,4000,000,290124,876191,FILLET (TRIM) BX              , 0.000,T1,0.00,3,60.29,FTB,00391045
SI,PREGANI0,4000,000,290124,876192,DRUMSTICKS 10KG BOX RTA       , 0.000,T1,0.00,1,10.00,10DSB,00391040
SI,PREGANI0,4000,000,290124,876192,CHICKEN THIGHMEAT BX          , 0.000,T1,0.00,1,10.09,CTMB2,00391040
SI,PREGANI0,4000,000,290124,876192,FILLET (TRIM) BX              , 0.000,T1,0.00,1,20.09,FTB,00391040
SI,PREGANI0,4006,000,290124,876192,POUSIN (800-1100) X12 BX      , 0.000,T1,0.00,2,25.08,P8011B12,00391040
SI,PRERAJ00,4000,000,290124,876193,DRUMSTICKS 10KG BOX RTA       , 0.000,T1,0.00,1,10.01,10DSB,00391030
SI,PRERAJ00,4000,000,290124,876193,OVEN READY (LRG) BX           , 0.000,T1,0.00,3,46.30,CLB,00391030
SI,PRERAJ00,4000,000,290124,876193,LEG (JUMBO) BOX               , 0.000,T1,0.00,2,26.50,LJB,00391030
SI,PRERAJ00,4000,000,290124,876193,CHICKEN LIVER HBX             , 0.000,T1,0.00,1,5.00,LVBH,00391030
SI,PRERAJ00,4006,000,290124,876193,POUSIN (800-1100) X12 BX      , 0.000,T1,0.00,2,25.04,P8011B12,00391030
SI,PREPAK00,4000,000,290124,876194,DRUMSTICKS 10KG BOX RTA       , 0.000,T1,0.00,3,30.09,10DSB,00391038
SI,PREPAK00,4000,000,290124,876194,SINGLE LEG BX- 10 KG BOX      , 0.000,T1,0.00,10,101.59,10LSIB,00391038
SI,PREPAK00,4000,000,290124,876194,FULL LEG MEAT BX              , 0.000,T1,0.00,3,45.09,FLMB,00391038
SI,PREPAK00,4000,000,290124,876194,FILLET (TRIM) BX              , 0.000,T1,0.00,3,60.38,FTB,00391038
SI,PREPAK00,4006,000,290124,876194,POUSIN (800-1100) X12 BX      , 0.000,T1,0.00,10,120.06,P8011B12,00391038
